YEAR,MO,DY,T2M,PRECTOTCORR,PS,WS10M_MAX,WS50M_MAX,WD50M,TS,T2M_MAX
1997,1,4,18.8,0,96.86,3.84,5.12,78.5,17.91,28.89
1997,1,5,19.09,0,96.87,3.48,6.99,81.62,19.23,28.55
1997,1,6,17.64,0,97.02,5.79,9.45,73.31,17.65,24.99
1997,1,7,17.3,0,97.15,6.79,9.5,58,17.58,24.01
1997,1,8,17.3,0.68,97.2,6.4,8.83,68.56,17.69,26.17
1997,1,9,17.5,0.32,97.16,6.88,9.2,62.94,18.01,27.12
1997,1,10,18.83,0,97.11,5.99,8.98,88.38,18.89,28.48
1997,1,11,20.31,0.01,97.05,3.77,7.29,118,20.46,29.14
1997,1,12,22.4,0.55,96.98,3.02,4.8,128.06,22.61,28.69
1997,1,13,20.4,1,96.9,2.98,6.3,116.44,21.37,26.37
1997,1,14,19.4,6.85,96.8,3.84,6.28,203.31,19.34,25.88
1997,1,15,17.22,0,96.87,3.86,4.93,295.12,16.09,26.51
1997,1,16,16.57,0.3,97,3.86,8.3,106.06,15.65,26.17
1997,1,17,17.02,0,97,4.8,8.21,100.12,17.2,27.18
1997,1,18,18.76,0,96.92,6.09,7.84,137.38,19.11,28.98
1997,1,19,19.29,0.01,96.6,6.76,7.96,252.69,20.01,27.1
1997,1,20,16.14,0,96.53,5.71,6.98,309.69,16.61,25.24
1997,1,21,14.38,0.16,96.74,3.66,7.2,172.69,14.05,24.84
1997,1,22,14.48,0,96.99,5.05,8.21,50.94,14.85,25.59
1997,1,23,17.01,0,96.88,4.55,7.8,165.88,17.23,28.17
1997,1,24,17.88,0,96.71,5,7.72,97.75,18.41,28.01
1997,1,25,17.82,0,96.67,4.52,7.75,100.94,18.44,28.23
1997,1,26,18.93,0,96.77,4.95,8.59,103.31,19.4,29.22
1997,1,27,20.68,0,96.81,4.02,8.14,220.56,21.21,31.57
1997,1,28,20.65,0,96.76,5.02,7.58,127,21.28,30.39
1997,1,29,20.98,0,96.68,5.05,7.47,104.81,20.81,30.77
1997,1,30,21.12,0,96.59,5.76,9.2,198.12,20.96,31.38
1997,1,31,18.58,0,96.55,6.41,8.27,311.88,19.01,29.01
1997,2,1,19.73,0,96.58,3.09,5.33,196.06,19.64,29.17
1997,2,2,19.95,0,96.33,7.61,9.19,270.38,20.12,28.66
1997,2,3,18.71,0,96.36,3.66,7.68,285.94,20.01,28.64
1997,2,4,17.76,0,96.53,4.91,8.19,126.19,18.37,28.84
1997,2,5,18.26,0,96.69,5.62,9.16,68.62,18.95,29.23
1997,2,6,18.73,0,96.79,4.87,9.17,116,19.35,30.3
1997,2,7,19.68,0,96.76,4.28,7.6,91.25,19.25,30.27
1997,2,8,21.1,0,96.44,7.66,9.31,248.38,20.07,31
1997,2,9,18.07,0,96.34,5.68,8.27,313.69,18.34,29.05
1997,2,10,17.74,0,96.55,3.48,5.94,251.69,17.56,29.17
1997,2,11,18.4,0,96.85,4.57,9.55,110.56,18.8,30.17
1997,2,12,18.21,0,96.99,6.62,9.72,41.06,18.74,30.13
1997,2,13,20.49,0,96.88,4.55,8.52,46.75,20.51,32.23
1997,2,14,21.98,0,96.69,4.29,9.39,206.19,22.54,33.62
1997,2,15,22.98,0,96.51,7.45,9.16,287.81,23.73,32.98
1997,2,16,21.8,0,96.55,6.25,8.45,290.31,22.68,31.26
1997,2,17,22.3,0,96.53,4.47,7.76,269.25,23.5,32.37
1997,2,18,21.96,0,96.45,5.33,8.01,279.38,23.27,31.3
1997,2,19,21.32,0,96.66,4.69,9.57,193.31,22.63,31.17
1997,2,20,21.57,0,96.87,5.9,9.45,59,22.48,31.97
1997,2,21,21.61,0,96.93,5.17,8.89,98.44,22.9,32.29
1997,2,22,22.15,0,96.93,5.06,8.84,67.44,23.28,32.76
1997,2,23,23.67,0,96.91,3.91,8.33,66.25,24.02,34.27
1997,2,24,25.84,0,96.89,2.92,4.72,204.31,25.21,35.8
1997,2,25,26.22,0,96.76,5.45,7.53,291.38,26.87,36.82
1997,2,26,26.37,0,96.63,5.78,8.51,295.88,27.26,36.51
1997,2,27,26.73,0,96.68,4.19,7.97,167,27.76,37.68
1997,2,28,26.6,0,96.81,4.95,8.24,36.88,27.46,37.91
1997,3,1,26.13,0,96.74,3.59,7.12,196.25,26.65,37.46
1997,3,2,26.57,0,96.72,3.9,8.62,245.81,27.55,37.18
1997,3,3,26.26,0,96.81,4.16,8.61,226.56,27.91,36.54
1997,3,4,26.89,0,96.77,4.9,9.6,200.06,28.18,37.5
1997,3,5,27.08,0,96.7,5.02,7.32,228.19,28.5,37.3
1997,3,6,28.13,0,96.77,4.55,9.5,281.38,29.36,37.76
1997,3,7,28.27,0,96.91,4.02,8.39,276.5,29.94,37.5
1997,3,8,28.55,0,96.85,4.61,8.6,262.06,30.21,38.34
1997,3,9,28.98,0,96.77,5,7.62,255.06,30.4,38.29
1997,3,10,28.76,0,96.76,5.05,8.84,197.88,30.2,39.01
1997,3,11,30.01,0,96.72,5.05,9.32,306.81,31.83,39.9
1997,3,12,28.75,0,96.59,6.54,9.21,300,29.39,36.67
1997,3,13,27.74,0,96.4,5.95,8.55,281.44,28.9,37.53
1997,3,14,27.81,0,96.43,5.85,7.98,295.06,29.2,36.94
1997,3,15,28.62,0,96.58,5.05,8.69,305.06,29.78,37.38
1997,3,16,28.39,0,96.69,5.27,8.45,232.94,29.74,36.57
1997,3,17,28.82,0,96.64,5.3,8.39,200.25,30.41,38.15
1997,3,18,28.92,0,96.66,5.11,8.96,320.12,30.4,38.08
1997,3,19,28.93,0,96.53,6.8,8.48,303.88,30.1,36.79
1997,3,20,28.18,0,96.42,9.51,11.42,279.88,29.57,36.34
1997,3,21,26.59,0,96.44,10.05,12.2,279.5,27.98,33.8
1997,3,22,25.26,0,96.46,6.15,7.45,295.69,27.25,33.73
1997,3,23,24.72,0,96.46,4.75,8.12,103.88,25.17,32.94
1997,3,24,25.12,0,96.51,8.45,10.06,80,26.23,33.58
1997,3,25,25.26,0,96.54,7.94,9.84,70.12,26.11,33.63
1997,3,26,27.11,0,96.53,6.95,8.91,77.5,28.51,36.9
1997,3,27,28.77,0,96.52,5.54,9.02,89,29.83,38.37
1997,3,28,29.16,0,96.35,5.36,7.71,171.44,30.3,38.78
1997,3,29,28.59,0,96.29,6.88,8.61,302.06,30,37.91
1997,3,30,27.94,0,96.34,6.45,8.41,145.38,29.55,36.9
1997,3,31,28.69,0,96.33,4.92,9.42,213.12,30.29,38.69
1997,4,1,28.29,0,96.22,6.22,8.16,270.38,30.18,35.68
1997,4,2,26.12,0.84,96.16,6.54,7.63,258.19,28.29,32.98
1997,4,3,25.94,5.1,96.27,4.69,6.47,261.94,28.28,33.46
1997,4,4,26.18,0,96.45,4.35,8.2,236.31,28.99,34.8
1997,4,5,26.73,0.07,96.48,4.52,8.7,178.94,29.37,36.19
1997,4,6,27.6,0,96.53,5.66,9.6,128.19,30.37,37.08
1997,4,7,28.97,0.06,96.37,4.39,8.58,195.44,31.4,38.77
1997,4,8,29.97,0,96.29,6.72,9.54,301.88,32.02,39.68
1997,4,9,28.44,0,96.34,6.66,9.52,278.19,30.32,37.28
1997,4,10,28.88,0,96.4,6.12,8.8,291,31.36,37.66
1997,4,11,30.3,0,96.46,6.11,9.71,288.19,33.19,38.8
1997,4,12,29.58,0,96.46,7.55,9.81,284.19,31.77,37.7
1997,4,13,29.95,0,96.33,6.85,8.73,275.94,32.07,38.27
1997,4,14,29.64,0,96.31,7.41,9.91,259.62,31.71,38.51
1997,4,15,28.37,0,96.39,7.98,9.62,265,30.62,37.33
1997,4,16,28.02,0,96.4,6.65,9.74,279.38,30.44,37.49
1997,4,17,27.83,0,96.41,5.12,7.52,256.75,30.26,37.97
1997,4,18,29.9,0,96.46,6.71,8.52,213.06,32.09,38.84
1997,4,19,30.4,0.02,96.55,5.34,8.45,268.25,33.35,38.34
1997,4,20,30.43,0.01,96.48,5.58,8.3,270.81,32.73,39.03
1997,4,21,29.59,0,96.41,4.75,6.91,278.31,31.08,36.83
1997,4,22,30.98,0.69,96.37,4.63,7.91,274.38,33.44,39.76
1997,4,23,33.06,0.2,96.39,5.69,8.86,302.69,35.8,42.2
1997,4,24,34.14,0,96.3,4.83,8.83,38.38,36.8,42.88
1997,4,25,34.5,0,96.17,7.96,9.88,294.44,36.6,42.27
1997,4,26,32.73,0,96.31,7.98,11.08,322.75,34.23,38.92
1997,4,27,31.62,0,96.45,5.89,8.31,223.56,33.25,37.08
1997,4,28,26.94,0,96.66,6.65,7.93,198.44,27.97,28.96
1997,4,29,28.58,1.62,96.53,3.47,6.07,232.06,30.73,34.43
1997,4,30,29.71,2.94,96.57,5.06,6.41,194.81,32.31,34.97
1997,5,1,27.08,0.5,96.63,4.97,6.52,138.44,28.01,30.83
1997,5,2,30.48,0.08,96.4,3.23,5.51,193.38,33.44,37.8
1997,5,3,31.58,0,96.22,5.48,8.63,292.81,34.65,39.11
1997,5,4,30.33,0.23,96.17,6.59,8.23,293.69,33.24,37.1
1997,5,5,29.29,0.17,96.2,4.67,5.56,299.81,31.22,34.55
1997,5,6,30.76,0.89,96.19,4.88,6.99,302.06,33.48,38.65
1997,5,7,32.12,0.62,96.09,4.96,8.58,282.19,35.12,40.12
1997,5,8,31.95,0.01,96.12,6.18,8.57,280.56,34.73,40.19
1997,5,9,32.76,0,96.06,5.22,8.48,298.94,36.18,40.85
1997,5,10,33.08,0,95.96,5.61,9.15,288.25,36.82,40.98
1997,5,11,32.71,0,96.02,6.25,8.98,279.88,36.05,41.09
1997,5,12,32.73,0,96.03,6.66,9.07,281.56,35.61,41.15
1997,5,13,32.48,0,96,5.88,7.37,296.75,35.51,40.76
1997,5,14,33.32,0,96.07,6.59,9.06,289.44,36.18,42.14
1997,5,15,33.35,0,96.08,5.8,8.66,287.44,36.52,42.57
1997,5,16,33.71,0,95.98,4.94,8.61,208.88,37.01,42.82
1997,5,17,33.81,0,95.92,3.67,7.23,181.12,37.65,42.54
1997,5,18,34.27,0,95.86,6.58,9.63,298.31,36.93,43.26
1997,5,19,34.65,0,95.8,8.96,10.48,277.31,37.48,42.96
1997,5,20,33.57,0,95.87,8.96,10.46,267.94,36.56,42.07
1997,5,21,32.51,0,96.04,7.64,9.62,267,35.9,40.24
1997,5,22,33.16,0,96.11,6.76,8.48,279.25,36.65,40.42
1997,5,23,33.93,0,96.11,6.85,8.59,285.19,37.21,41.27
1997,5,24,33.85,0,96.1,8.53,9.97,278.19,37.01,41.45
1997,5,25,34.19,0,96.06,8.23,9.77,275,37.12,42.45
1997,5,26,33.83,0,96,9.05,10.48,271.06,36.48,42.44
1997,5,27,33.55,0,96.06,9.77,11.36,267.88,36.12,42.05
1997,5,28,33.74,0,96.09,10.12,11.55,263.25,36.26,42.29
1997,5,29,33.07,0,96.05,10.68,12.38,267,35.6,41.37
1997,5,30,32.26,0,96.05,8.72,10.28,269.75,35.12,40.35
1997,5,31,31.26,0,96.23,7.86,8.86,272.38,34.22,38.3
1997,6,1,27.25,7.06,96.34,7.88,9.3,267.62,28.77,30.08
1997,6,2,27.83,0.66,96.3,8.12,9.68,276.88,29.78,33.41
1997,6,3,27.29,2.01,96.39,5.98,6.96,273.5,28.88,31.43
1997,6,4,27.83,0.69,96.48,4.96,6.13,284.69,29.78,32.33
1997,6,5,29.16,0.34,96.34,6.51,7.39,284.38,31.39,34.94
1997,6,6,30.41,0.05,96.2,6.11,8.23,279.19,33.08,36.68
1997,6,7,30.26,0.08,96.25,6.91,8.11,274.38,32.55,36.11
1997,6,8,31.79,0.07,96.24,7.61,8.88,278.88,34.86,38.9
1997,6,9,31.4,0.01,96.15,7.63,8.55,270.75,34.69,37.65
1997,6,10,31.29,0.12,96.08,7.57,8.73,274.69,34.3,37.33
1997,6,11,32.2,0.68,95.95,8.55,9.91,282.62,35.33,39.41
1997,6,12,33.05,0.6,95.9,6.25,7.48,279.62,36.77,39.73
1997,6,13,33.12,0.01,95.96,5.27,6.52,316.62,36.12,38.98
1997,6,14,34.76,0.3,95.84,5.55,6.41,204,38.17,40.45
1997,6,15,32.06,13.01,95.88,4.85,5.88,162.06,34.04,36.75
1997,6,16,28.74,2.98,96.03,4.28,5.51,259.69,29.87,31.62
1997,6,17,27.11,30.12,95.96,7.29,8.52,261.69,27.58,30.51
1997,6,18,27.95,4.24,95.87,5.54,6.88,247.62,29.07,32.54
1997,6,19,29.79,0.42,95.71,6.11,7.65,237.19,31.98,36.78
1997,6,20,29.08,3.96,95.84,4.29,6.23,212.31,31.33,34.57
1997,6,21,28.33,41.4,95.98,4.62,7.17,209.69,29.99,33.25
1997,6,22,26.96,19.12,95.95,5.23,6.75,237.12,27.85,31.42
1997,6,23,26.47,3.21,95.65,7.82,9.29,214.81,26.98,30.57
1997,6,24,27.23,2.32,95.34,10.13,12.09,239.88,28.32,31.77
1997,6,25,26.92,13.22,95.25,9.78,11.67,248.38,27.83,30.77
1997,6,26,26.76,8.86,95.19,9.13,10.97,256.38,27.23,30.42
1997,6,27,26.9,5.17,95.2,8.1,9.89,257.38,27.93,31.73
1997,6,28,25.91,20.42,95.08,10.84,13.73,265.69,26.23,30.03
1997,6,29,26.35,9.9,95.12,7.67,9.25,257,26.76,30.76
1997,6,30,27.67,2.87,95.27,6.45,7.8,265.75,28.42,32.38
1997,7,1,28.39,0.1,95.4,5.64,6.86,279.38,29.71,33.37
1997,7,2,28.51,0.93,95.4,5.88,6.86,279.25,29.9,33.96
1997,7,3,28.73,2.12,95.46,6.3,7.39,276.88,30.05,33.84
1997,7,4,26.35,42.08,95.6,7.33,8.72,251.56,26.8,29.8
1997,7,5,26.97,9.24,95.59,5.2,6.99,261.56,27.86,32.42
1997,7,6,27.62,8.08,95.53,5.05,6.85,296.19,28.38,32.14
1997,7,7,26.48,33.86,95.44,5.12,7.14,204.56,26.83,29.32
1997,7,8,27.15,1.32,95.49,4.86,6.9,179.69,28.15,31.51
1997,7,9,26.1,1.25,95.63,6.35,7.73,240.88,26.38,29.07
1997,7,10,25.92,7.5,95.42,8.31,10.17,236.5,26.17,28.93
1997,7,11,25.84,2.77,95.52,7.92,9.55,238.81,26.16,28.92
1997,7,12,27.46,0.29,95.65,7.74,9.2,252,28.26,32.32
1997,7,13,27.59,0.09,95.77,7.52,9.13,250.25,28.44,32.73
1997,7,14,27.42,0.53,95.9,7.58,9.09,254.06,28.3,32.4
1997,7,15,27.08,0.14,95.71,7.12,8.51,257.94,28,31.69
1997,7,16,27.3,0.26,95.54,6.88,8.29,259.25,28.27,31.98
1997,7,17,27.12,0.15,95.55,6.81,8.25,267.38,27.73,31.55
1997,7,18,26.15,2.6,95.69,5.78,8.02,263.75,26.55,29.49
1997,7,19,25.51,14.35,95.73,5.47,7.38,253.5,25.8,29.87
1997,7,20,25.62,1.46,95.82,6.71,7.95,246.12,26.19,29.45
1997,7,21,24.83,0.53,95.97,5.79,7.07,249.38,25.11,27.74
1997,7,22,26.59,0.45,95.96,6.13,7.32,277.75,27.3,31.19
1997,7,23,26.64,0.63,95.91,5.44,6.82,286.81,27.28,30.7
1997,7,24,26.8,0.41,95.72,6.66,7.93,288.75,27.28,30.98
1997,7,25,26.29,6.9,95.55,8.3,10.29,293.38,26.44,29.07
1997,7,26,25.02,140.87,95.46,8.48,11.5,265.38,24.87,27.1
1997,7,27,25.62,57.88,95.63,7.96,9.7,253.31,25.73,29.12
1997,7,28,25.88,9.88,95.78,8.34,10.48,253,26.08,29.85
1997,7,29,25.62,1.69,95.63,7.98,10.05,262.12,25.78,28.61
1997,7,30,26.19,6.2,95.3,8.07,9.95,262.19,26.39,30.05
1997,7,31,26.81,9.04,94.97,7.8,10.65,275.88,26.94,30.56
1997,8,1,24.83,10.2,95.16,9.86,12.32,251.44,24.83,27.2
1997,8,2,25.01,12.07,95.59,10.14,12.95,251.75,24.97,28.13
1997,8,3,26.19,4.16,95.7,8.48,10.34,261.44,26.56,31.04
1997,8,4,25.81,0.26,95.67,7.73,9.46,261.44,26.32,30.38
1997,8,5,25.89,0.7,95.74,8.09,9.91,271.12,26.28,29.79
1997,8,6,25.7,0.07,95.73,6.06,7.8,275.5,26.11,29.55
1997,8,7,25.23,27.38,95.63,7.81,9.55,262.56,25.38,28.33
1997,8,8,25.54,6.17,95.95,6.48,8.65,244.56,25.88,29.79
1997,8,9,26.04,1.62,96.22,4.91,6.52,263.56,26.73,30.8
1997,8,10,26.61,0.56,96.18,5.86,7.07,276.38,27.2,31.51
1997,8,11,25.7,2.1,96.11,6.34,7.62,261.06,26.11,29.68
1997,8,12,25.94,1.16,96.05,6.6,8.16,251.06,26.44,31.02
1997,8,13,26.12,0.68,96.03,6.89,8.46,248.75,26.65,30.52
1997,8,14,26.35,0.69,96.1,6.09,7.9,265.88,26.93,31.23
1997,8,15,26.61,0.31,96.19,5.44,6.7,274.19,27.21,31.43
1997,8,16,26.46,1.73,96.16,5.65,7.02,274.62,26.97,31.35
1997,8,17,25.9,0.78,96.02,6.83,8.41,272.81,26.42,30.51
1997,8,18,25.67,0.16,95.88,6.27,7.62,275.44,26.15,30.19
1997,8,19,25.65,0.04,95.85,5.59,6.84,259.5,26,29.92
1997,8,20,25.56,0.31,95.77,5.36,6.51,255.5,25.93,29.48
1997,8,21,25.75,9.45,95.64,5.16,6.49,209.62,25.75,29.17
1997,8,22,26.82,13.2,95.4,5.68,8,333.56,26.87,31.33
1997,8,23,25.97,23.46,95.17,5.45,8.07,331.88,25.99,29.35
1997,8,24,25.33,12.02,95.23,8.62,11.8,255.44,25.27,27.68
1997,8,25,25.23,21.6,95.36,8.88,12.16,239.81,25.14,27.82
1997,8,26,25.27,17.32,95.5,6.07,7.63,246.06,25.13,27.6
1997,8,27,26.09,2.31,95.74,6.79,8.38,275,26.33,29.8
1997,8,28,25.99,1.46,95.74,6.21,7.68,295.06,26.25,30.3
1997,8,29,25.19,2.32,95.74,7.16,8.89,284.94,25.39,29.2
1997,8,30,25.46,26.64,95.89,6.03,7.39,291.69,25.48,28.93
1997,8,31,25.7,10.54,96.1,6.71,8.23,275.69,25.96,30.01
1997,9,1,25.35,0.29,96.15,5.96,7.37,277.06,25.75,30.04
1997,9,2,24.62,0,96.15,5.48,6.69,272.5,24.92,28.54
1997,9,3,24.85,0.57,96.18,4.84,5.94,281.88,25.29,29.47
1997,9,4,25.36,0.24,96.22,4.9,6.06,281.31,25.94,30.01
1997,9,5,25.53,0.22,96.25,4.38,6,276.81,26.15,30.15
1997,9,6,25.67,0.01,96.29,3.75,5.82,271.62,26.3,30.26
1997,9,7,25.76,0.01,96.29,4.06,5.51,288.94,26.41,30.05
1997,9,8,26.1,0.29,96.09,4.9,6.45,304.5,26.55,30.34
1997,9,9,24.73,1.35,95.94,6.2,7.97,272.38,24.71,27.05
1997,9,10,24.89,0.35,96.15,6.66,8.1,242.12,25.15,28.59
1997,9,11,25.43,1.56,96.21,4.82,5.67,236.44,25.87,29.76
1997,9,12,25.34,1.17,96.16,5.81,6.95,230.19,25.78,29.69
1997,9,13,25.39,0.03,96.29,6.24,7.52,242.31,25.73,29.98
1997,9,14,25.33,10.22,96.33,6.65,8.05,263.12,25.49,28.88
1997,9,15,26.02,8.59,96.2,3.75,6.16,274.19,26.33,30.26
1997,9,16,25.87,5.57,96.21,4.43,6.59,288,26.05,29.82
1997,9,17,25.78,7.96,96.39,3.7,4.99,250,25.77,29.13
1997,9,18,26.24,0.63,96.45,3.38,4.83,246.62,26.48,30.41
1997,9,19,25.66,1.12,96.37,3.4,5.22,310.75,25.87,29.11
1997,9,20,24.9,0.19,96.38,4.88,6.01,304.56,25.07,28.05
1997,9,21,25.22,4.51,96.27,4.45,5.42,189,25.2,29.03
1997,9,22,26.56,2.02,96.25,3.12,4.64,47.75,26.29,30.41
1997,9,23,27.17,0.96,96.28,2.4,2.84,98.44,26.79,30.93
1997,9,24,27.4,0.14,96.21,2.88,5.01,243.31,27.22,32.65
1997,9,25,26.75,0.11,96.22,3.15,6.35,310.12,26.89,31.98
1997,9,26,26.56,0.03,96.18,3.55,6.2,308.44,26.83,32.02
1997,9,27,25.19,7.89,96.21,3.12,5.55,287.12,25.4,29.5
1997,9,28,24.21,0.56,96.4,5.51,6.73,288.88,24.5,29.41
1997,9,29,23.89,0,96.6,4.98,6.47,286.44,24.15,29.85
1997,9,30,23.77,0,96.62,4,6.03,292.31,23.89,29.54
1997,10,1,23.5,0,96.72,2.97,5.91,285.25,23.71,29.54
1997,10,2,23.83,0.22,96.8,2.93,5.81,293.25,24.11,30.07
1997,10,3,24.49,0.5,96.88,3.39,5.73,295.06,24.87,30.36
1997,10,4,24.56,0.37,96.82,3.2,5.69,290.88,24.93,29.73
1997,10,5,23.73,1.52,96.66,2.86,5.37,290.19,24.13,28.51
1997,10,6,23.83,0.22,96.6,3.38,4.21,320.5,24.12,29.08
1997,10,7,24.62,0.41,96.72,2.74,3.37,307.5,24.53,30.48
1997,10,8,24.55,0,96.8,3.64,5.6,259,24.4,31.1
1997,10,9,24.18,0,96.84,2.68,5.2,149.06,24.08,31.15
1997,10,10,24.33,0,96.77,2.84,5.32,135.88,24.44,31.26
1997,10,11,25.12,0.05,96.77,2.18,3.84,85.44,25,31.85
1997,10,12,25.51,1.92,96.86,2.52,3.22,139.06,25.29,32
1997,10,13,25.38,0.06,96.78,3.23,5.64,128.94,25.54,32.19
1997,10,14,25.15,3.01,96.71,2.75,5.83,152.44,24.87,30.8
1997,10,15,24.19,0.9,96.73,2.52,5.2,144.94,24.23,29.37
1997,10,16,23.89,0.01,96.78,2.8,6.02,90.5,24.18,30.27
1997,10,17,25.24,0.01,96.89,2.84,6.09,97.06,25.67,31.83
1997,10,18,26.13,0,96.9,1.63,2.09,152.06,25.87,31.35
1997,10,19,25.69,0.29,96.73,2.5,3.41,145.75,25.89,31.8
1997,10,20,25.07,0.53,96.68,2.95,6.28,214.56,25.67,32.06
1997,10,21,23.57,0.04,96.78,3.3,6.23,152.81,24.11,31.53
1997,10,22,23.38,0.86,96.69,4.05,6.6,82.25,24,30.55
1997,10,23,23.87,2.01,96.6,4.16,7.02,86.06,24.83,30.37
1997,10,24,23.36,0,96.8,3.89,6.98,100.12,24.46,30.83
1997,10,25,24.26,0.18,96.86,5.08,7.56,111,25.07,30.73
1997,10,26,23.97,5.89,96.84,4.44,6.49,134.31,24.8,29.97
1997,10,27,23.83,2.11,96.76,3.43,4.95,160,24.56,30.69
1997,10,28,23.39,5.06,96.72,3.48,5.73,126.25,24.18,28.84
1997,10,29,23.59,1.37,96.7,3.52,7,156,24.44,30.26
1997,10,30,23.87,0.19,96.86,5.39,7.48,95.25,24.7,30.23
1997,10,31,22.55,0.08,96.97,4.09,6.7,48.75,23.24,28.38
1997,11,1,23.12,2.39,96.96,3.12,6.76,61.25,23.82,29.76
1997,11,2,24.48,0.14,96.93,3.45,7.02,111.44,25.58,31.8
1997,11,3,24.26,0.51,97.03,3.3,6.73,92.88,24.83,29.57
1997,11,4,24.77,1.81,97.12,3.17,6.12,98.38,25.71,30.87
1997,11,5,24.69,0.01,97.06,3.75,6.91,78.31,25.61,30.73
1997,11,6,24.01,0,97.06,3.96,7.35,110.06,25.14,30.45
1997,11,7,24.29,0,97.08,3.66,6.42,128.56,25.48,31.06
1997,11,8,24.26,0,96.96,3.48,5.97,150.56,25.1,31.43
1997,11,9,25.27,0,96.65,2.17,4.47,163.44,25.91,32.17
1997,11,10,26.28,2.95,96.62,3.77,4.94,147.19,26.39,32.47
1997,11,11,25.54,0.21,96.62,4.08,7.83,213.19,26.01,32.14
1997,11,12,23.44,0,96.59,4.26,7.52,140.88,24.02,32.03
1997,11,13,23.23,0,96.64,3.18,5.49,110.69,23.79,31.5
1997,11,14,22.73,0.01,96.66,3.84,6.66,108.38,23.21,28.93
1997,11,15,22.42,0.05,96.66,3.65,6.2,104.12,22.73,27.12
1997,11,16,23.85,0.23,96.63,3.2,6.25,119.31,24.79,30.42
1997,11,17,24.37,0.56,96.63,4.12,7.59,117.81,25.48,31.6
1997,11,18,23.91,0.82,96.56,5.02,7.36,169.5,24.87,31.49
1997,11,19,22.64,0.16,96.55,4.79,7.31,114.88,23.86,30.27
1997,11,20,22.58,0.01,96.76,4.57,7.49,92.69,23.76,29.55
1997,11,21,23.12,0.71,96.91,4.82,7.34,99.38,24.19,29.8
1997,11,22,24.23,0.09,96.84,4.59,6.62,151.19,25.29,31.25
1997,11,23,24.62,1.42,96.61,4.36,5.41,189.12,24.98,32.51
1997,11,24,24.55,0.85,96.45,4.61,5.81,168.62,25.08,32.17
1997,11,25,23.65,0.17,96.51,5.46,6.73,264.75,24.37,31.13
1997,11,26,23.26,0.02,96.76,3.98,7.28,195.94,24.43,31.05
1997,11,27,21.96,0.6,96.81,4.73,6.98,97.38,23.23,29.46
1997,11,28,20.97,4.58,96.87,5.89,7.02,95.56,21.65,26.12
1997,11,29,20.5,11.76,96.8,4.77,7.17,63.19,20.83,25.13
1997,11,30,21.56,2.86,96.78,4.37,6.24,206.5,22.2,29.16
1997,12,1,21.55,0,96.96,5.68,9.1,178.62,22.3,29.51
1997,12,2,19.32,0.23,96.99,5.15,7.56,91.12,19.85,25.87
1997,12,3,20.44,1.21,96.73,3.88,6.49,133.31,20.9,26.8
1997,12,4,21.29,0.94,96.78,4.32,7.01,119.31,22.24,28.12
1997,12,5,22.43,2.11,96.84,5.51,7.27,125.94,23.06,29.12
1997,12,6,23.03,0.79,96.9,6.23,7.53,131.25,23.73,29.92
1997,12,7,22.8,0.79,96.68,5.4,6.47,166,23.17,28.69
1997,12,8,21.28,7.48,96.36,6.07,7.3,192.56,21.44,25.39
1997,12,9,19.55,2.82,96.41,6.21,7.71,257.69,19.77,26.79
1997,12,10,17.23,0.21,96.85,4.69,8.28,88.25,17.98,25.34
1997,12,11,17.32,0,96.95,4.33,7.48,116.88,18.19,25.82
1997,12,12,19.11,0.04,96.81,4.62,7.56,135.69,19.26,26.44
1997,12,13,19.58,0,96.77,5.43,7.17,252.94,19.9,27.62
1997,12,14,16.98,0.01,96.99,4.96,8.15,44.69,17.62,26.14
1997,12,15,16.99,0,96.99,5.31,7.63,105.38,17.56,25.68
1997,12,16,17.7,0.65,96.99,5.05,7.47,102.38,18.15,23.38
1997,12,17,17.72,0.06,97.06,7.03,8.38,73.44,18.37,23.84
1997,12,18,18.93,0.01,96.9,4.92,7.27,101.31,19.8,25.55
1997,12,19,20.63,0.02,96.93,4.59,7.2,106.62,21.68,27.28
1997,12,20,20.23,0.02,97.01,5.34,7.45,98.75,21.43,27.05
1997,12,21,19.26,0,97.02,5.13,7.27,92.44,20.44,26.52
1997,12,22,20.2,0,96.95,3.41,5.7,117.06,20.93,26.69
1997,12,23,20.84,0,96.93,4.9,7.4,76.25,22.03,27.3
1997,12,24,19.86,0,96.87,5.02,8.06,73.31,21.06,27.14
1997,12,25,19.12,0,96.89,5.19,7.42,97.44,19.98,26.05
1997,12,26,19.83,0.01,96.89,5.28,7.49,95.19,20.92,26.94
1997,12,27,20.84,0.02,96.79,4.27,6.55,159.5,21.57,27.86
1997,12,28,20.31,0,96.92,4.55,7.01,87.88,21.58,27.51
1997,12,29,21.15,0,96.97,4.51,6.83,192.31,21.87,28.57
1997,12,30,19.77,0,97.06,5.63,8.19,118.62,20.91,27.28
1997,12,31,18.37,0.01,97.11,5.77,7.78,69.62,19.45,24.96
1998,1,1,17.12,0.03,97.05,5.52,7.49,68.06,17.87,22.07
1998,1,2,16.92,0.53,97.16,6.62,7.64,65.75,17.83,22.42
1998,1,3,18.89,0,97.27,5.6,8.7,77.06,20.1,29.04
1998,1,4,19.8,0,97.25,4.99,7.27,129.75,20.98,29.67
1998,1,5,20.61,0,96.98,3.45,6.01,196.69,21.25,30.3
